File,Judges,Crime,Defense,ModeOfConviction,GroundOfAppeal
2017_03631.htm.txt," Present-Smith, J.P., Carni, Lindley, DeJoseph and NeMoyer, JJ",,Private,,
2017_04677.htm.txt," Present-Whalen, P.J., Smith, DeJoseph, Troutman and Scudder, JJ",,Public Defender,,
2017_01051.htm.txt," Present-Centra, J.P., Peradotto, Carni and Lindley, JJ",,Private,,
2017_03749.htm.txt," Dillon, J.P., Cohen, Duffy and Connolly, JJ",,Private,,
2017_02243.htm.txt," Present-Smith, J.P., Carni, NeMoyer, Curran and Troutman, JJ",,Private,,
2017_00423.htm.txt," Concur-Friedman, J.P., Renwick, Richter, Moskowitz and Kapnick, JJ",,Private,,
2017_05205.htm.txt," Mastro, J.P., Rivera, Roman and Sgroi, JJ",,Private,,
2017_01129.htm.txt," Concur-Sweeny, J.P., Acosta, Mazzarelli, Manzanet-Daniels and Webber, JJ",,Private,,
2017_04667.htm.txt," Present-Whalen, P.J., DeJoseph, NeMoyer and Curran, JJ",murder (five counts),Public Defender,jury verdict,
2017_01041.htm.txt,"  Garry, J.P., Rose, Devine and Mulvey, JJ",,Private,,
2017_03621.htm.txt," Concur-Richter, J.P., Andrias, Moskowitz, Feinman and Kapnick, JJ",,Legal Aid Society,,
2017_00433.htm.txt," Concur-Sweeny, J.P., Renwick, Andrias, Kahn and Gesmer, JJ",,Private,,
2017_01139.htm.txt," Concur-Sweeny, J.P., Acosta, Mazzarelli, Manzanet-Daniels and Webber, JJ",,Private,,insufficient
2017_05215.htm.txt," Eng, P.J., Leventhal, Austin and Cohen, JJ",,Private,,
2017_03759.htm.txt," Dillon, J.P., Cohen, Duffy and Connolly, JJ",,Private,,
2017_02253.htm.txt," Present-Peradotto, J.P., Lindley, DeJoseph, NeMoyer and Troutman, JJ",,Private,,
2017_03064.htm.txt,"      Decided on April 20, 2017   Acosta, J.P., Mazzarelli, Manzanet-Daniels, Gische, Kahn, JJ",,Legal Aid Society,,
2017_04022.htm.txt,"  Peters, P.J., Garry, Egan Jr., Lynch and Rose, JJ",,Private,,
2017_05528.htm.txt," Present-Smith, J.P., Carni, DeJoseph, NeMoyer and Troutman, JJ",,Private,,
2017_01604.htm.txt,"  Garry, J.P., Egan Jr., Devine and Clark, JJ",,Private,,
2017_02416.htm.txt," Dillon, J.P., Sgroi, Hinds-Radix and Maltese, JJ",,Private,,insufficient
2017_00276.htm.txt," Concur-Acosta, J.P., Mazzarelli, Manzanet-Daniels, Webber and Gesmer, JJ",,Private,,
2017_03885.htm.txt," Concur-Acosta, J.P., Mazzarelli, Manzanet-Daniels, Webber and Gesmer, JJ",,Private,,
2017_05450.htm.txt," Rivera, J.P., Austin, Roman, Hinds-Radix and Connolly, JJ",imposing sentence,Private,plea of guilty,
2017_04032.htm.txt,"  Peters, P.J., McCarthy, Garry, Clark and Aarons, JJ",,Private,,
2017_01614.htm.txt,"  Peters, P.J., Egan Jr., Devine and Aarons, JJ",,Private,,
2017_05538.htm.txt," Present-Peradotto, J.P., Carni, Lindley, Troutman and Scudder, JJ",,Private,,
2017_03074.htm.txt," Concur-Acosta, J.P., Mazzarelli, Manzanet-Daniels, Gische and Kahn, JJ",sexual abuse;sentencing him;to term 31/2 years;as felony offender;unanimously affirmed,Private,plea of guilty,
2017_00266.htm.txt," Concur-Acosta, J.P., Mazzarelli, Manzanet-Daniels, Webber and Gesmer, JJ",,Private,,
2017_03895.htm.txt," Concur-Sweeny, J.P., Renwick, Andrias, Feinman and Gesmer, JJ",,Private,,
2017_05440.htm.txt," Balkin, J.P., Chambers, Maltese and Duffy, JJ",,Private,,insufficient
2017_02406.htm.txt," Mastro, J.P., Leventhal, Barros and Brathwaite Nelson, JJ",,Private,,
2017_02382.htm.txt," Concur-Richter, J.P., Mazzarelli, Kahn and Gesmer, JJ",,Private,,
2017_01971.htm.txt," Concur-Tom, J.P., Acosta, Richter, Manzanet-Daniels and Kahn, JJ",sentencing him;to an aggregate term 21/2 to 5 years;promoting prison contraband;criminal possession controlled substance;as felony offender;unanimously dismissed as moot,Legal Aid Society,plea of guilty,
2017_03688.htm.txt," Present-Centra, J.P., Carni, NeMoyer, Curran and Troutman, JJ",,Private,,
2017_01190.htm.txt," Hall, J.P., Austin and Barros, JJ",,Private,,insufficient
2017_01809.htm.txt," Concur-Friedman, J.P., Andrias, Gische and Webber, JJ",,Private,,
2017_02392.htm.txt," Concur-Richter, J.P., Mazzarelli, Kahn and Gesmer, JJ",,Legal Aid Society,,
2017_01961.htm.txt," Concur-Tom, J.P., Acosta, Richter, Manzanet-Daniels and Kahn, JJ",,Private,,
2017_03698.htm.txt," Concur-Acosta, J.P., Renwick, Mazzarelli, Gische and Gesmer, JJ",criminal possession weapon;unanimously affirmed;attempted murder;sentencing him to concurrent terms 10 years,Private,plea of guilty,
2017_01819.htm.txt," Concur-Friedman, J.P., Andrias, Gische and Webber, JJ",,Private,,
2017_01180.htm.txt," Balkin, J.P., Hall, LaSalle and Barros, JJ",,Private,,
2017_05591.htm.txt,"  Eng, P.J., Rivera, Dillon, Balkin and Hall, JJ",,Private,,
2017_03944.htm.txt," Balkin, J.P., Cohen, Hinds-Radix and Maltese, JJ",,Private,,
2017_04902.htm.txt," Concur-Tom, J.P., Renwick, Manzanet-Daniels and Kapnick, JJ",,Private,,
2017_04912.htm.txt," Concur-Tom, J.P., Renwick, Manzanet-Daniels and Kapnick, JJ",,Private,,
2017_05581.htm.txt," Dillon, J.P., Cohen, Duffy and Barros, JJ",,Private,,
2017_03954.htm.txt," Chambers, J.P., Roman, Miller and Connolly, JJ","683 [2009]; see Matter Natalia J;(2) defendant criminal action had full;60 AD3d 681;fair opportunity to litigate issue his her criminal conduct"" (Matter Ajay P.;ion may be given collateral estoppel effect Family Court proceeding where (1) identical issue has been resolved",Private,,insufficient
2017_00948.htm.txt," Concur-Friedman, J.P., Andrias, Moskowitz, Kapnick and Kahn, JJ",,Private,,
2017_00830.htm.txt," Present-Peradotto, J.P., Carni, Lindley, Curran and Scudder, JJ",vehicular assault;any drug drugs;driving while ability impaired by combined influence drugs alcohol,Private,plea of guilty,
2017_04285.htm.txt," Chambers, J.P., Roman, Miller and Connolly, JJ",,Private,,
2017_00958.htm.txt," Chambers, J.P., Austin, Hinds-Radix and Barros, JJ",,Private,,
2017_04295.htm.txt," Rivera, J.P., Hall, Roman, Cohen and Barros, JJ",,Private,,ineffective assistance
2017_00820.htm.txt," Present-Smith, J.P., Carni, Lindley, DeJoseph and NeMoyer, JJ",robbery,Private,plea of guilty,
2017_00684.htm.txt,"  McCarthy, J.P., Egan Jr., Rose, Clark and Aarons, JJ",,Private,,
2017_03496.htm.txt," Dillon, J.P., Roman, Cohen and Miller, JJ",,Private,,
2017_05843.htm.txt," Chambers, J.P., Austin, Roman and Barros, JJ",imposing sentence,Private,jury verdict,insufficient
2017_02805.htm.txt," Balkin, J.P., Austin, Sgroi and LaSalle, JJ",ion motion pursuant to CPL 440.10,Private,,
2017_00694.htm.txt,"  Peters, P.J., Garry, Egan Jr., Clark and Aarons, JJ",,Private,,
2017_02815.htm.txt," Dillon, J.P., Chambers, Sgroi, Maltese and Barros, JJ",imposing sentence,Private,plea of guilty,
2017_03486.htm.txt," Leventhal, J.P., Maltese, LaSalle and Brathwaite Nelson, JJ",,Private,,
2017_05853.htm.txt," Balkin, J.P., Sgroi, Cohen and Duffy, JJ",imposing sentence,Private,plea of guilty,
2017_02086.htm.txt," Hall, J.P., Austin, Sgroi and Connolly, JJ",,Private,,
2017_05959.htm.txt," MILLER, JJ",before Honorable Meryl J,Private,plea of guilty,
2017_02867.htm.txt,"  Lynch, Rose, Devine and Mulvey, JJ","hearing witnesses;will not be disturbed on appeal"" (Matter 730 Equity Corp;where trial court's explanation its award is supported by evidence;it is entitled to deference;""taking into account that close case trial court had advantage seeing;condemnation cases is as broad as that trial court",Private,nonjury trial,
2017_01294.htm.txt," Concur-Richter, J.P., Manzanet-Daniels, Gische, Webber and Kahn, JJ",,Private,,
2017_05821.htm.txt," Eng, P.J., Roman, LaSalle and Connolly, JJ",,Private,,
2017_05949.htm.txt," MALTESE, JJ",,Private,,
2017_02096.htm.txt,"  Peters, P.J., McCarthy, Devine, Clark and Mulvey, JJ",crime robbery,Private,plea of guilty,
2017_05831.htm.txt," Eng, P.J., Leventhal, Sgroi and Maltese, JJ",,Private,,
2017_02877.htm.txt," Concur-Renwick, J.P., Mazzarelli, Moskowitz, Gische and Gesmer, JJ",,Private,,
2017_01284.htm.txt," Concur-Richter, J.P., Manzanet-Daniels, Gische, Webber and Kahn, JJ",,Private,,
2017_05695.htm.txt," Andrias  Karla Moskowitz,	 JJ",,Private,,
2017_00852.htm.txt," Present-Carni, J.P., Lindley, DeJoseph, Curran and Troutman, JJ",,Private,,
2017_05685.htm.txt," Concur-Sweeny, J.P., Mazzarelli, Webber, Kahn and Kern, JJ",grand larceny;sentencing defendant Sow to an aggregate term 90 days;concurrent with 5 years' probation;after jury trial;unanimously affirmed;as felony offender;to an aggregate term 11/2 to 3 years;ing defendants;petit larceny;sentencing defendant Forde,Private,,
2017_00842.htm.txt," Present-Whalen, P.J., Smith, DeJoseph, NeMoyer and Troutman, JJ",regulations;i.e.;state rule relating to labeling;packaging that would impose requirements additional to different from those imposed by federal statute;court determination favor plaintiff on those causes action would amount to state rule requirement at odds with EPA-approved warning label on product,Private,jury verdict,
2017_04960.htm.txt,"  Peters, P.J., Garry, Clark, Mulvey and Aarons, JJ",,Private,,
2017_03926.htm.txt," Balkin, J.P., Cohen, Hinds-Radix and Maltese, JJ",,Private,,
2017_04818.htm.txt," Mastro, J.P., Leventhal, Austin and Roman, JJ",,Private,,
2017_04181.htm.txt,"  Garry, Devine, Mulvey and Aarons, JJ",,Private,,
2017_03936.htm.txt," Chambers, J.P., Sgroi, Duffy and Barros, JJ",,Private,,insufficient
2017_04970.htm.txt," Present-Smith, J.P., Peradotto, NeMoyer and Curran, JJ",,Private,,
2017_04191.htm.txt,"  Peters, P.J., McCarthy, Devine, Clark and Mulvey, JJ",,Private,,
2017_04808.htm.txt,"  Acosta, P.J., Renwick, Manzanet-Daniels, Kapnick and Webber, JJ",deprivation civil rights violation 18 USC § 242;ed;wire fraud (two counts) violation 18 USC §§ 1343;conspiracy against civil rights violation 18 USC § 241;United States [*2]District Court for District New Jersey;conspiracy to commit wire fraud violation 18 USC § 1349;371;knowingly convert;2;intentionally misapplying property violation 18 USC §§ 666 (a) (1) (A);knowingly converting;after jury trial;conspiring to obtain by fraud;obtaining by fraud;intentionally misapply property an organization receiving federal benefits violation 18 USC §§ 666 (a) (1) (A);felonies under United States Code,Private,,
2017_01913.htm.txt,"  Garry, J.P., Egan Jr., Devine and Clark, JJ",grand larceny;murder (two counts);burglary;insurance fraud (two counts);ing defendant crimes murder;arson,Private,,
2017_00580.htm.txt," Concur-Friedman, J.P., Sweeny, Richter, Manzanet-Daniels and Kapnick, JJ",,Private,,
2017_02298.htm.txt," Present-Centra, J.P., Peradotto, DeJoseph, Curran and Scudder, JJ",,Private,,
2017_03792.htm.txt," Leventhal, J.P., Cohen, LaSalle and Barros, JJ",,Private,,misconduct
2017_00590.htm.txt," Concur-Mazzarelli, J.P., Manzanet-Daniels, Feinman, Webber and Gesmer, JJ",,Legal Aid Society,,
2017_01903.htm.txt," Mastro, J.P., Dillon, Balkin and Maltese, JJ",,Private,,
2017_02288.htm.txt," Present-Whalen, P.J., Smith, Carni, Lindley and NeMoyer, JJ",,Private,,
2017_03782.htm.txt," Dillon, J.P., Cohen, Duffy and Connolly, JJ",imposing sentence,Private,plea of guilty,
2017_04040.htm.txt," Concur-Sweeny, J.P., Renwick, Mazzarelli and Manzanet-Daniels, JJ",,Private,,insufficient
2017_01666.htm.txt," Leventhal, J.P., Sgroi, LaSalle and Barros, JJ",,Private,,
2017_03006.htm.txt," Dillon, J.P., Leventhal, Miller and Brathwaite Nelson, JJ",,Private,,insufficient
2017_04138.htm.txt," Mastro, J.P., Rivera, Austin and LaSalle, JJ",,Private,,ineffective assistance
2017_00214.htm.txt,"  Garry, Rose, Mulvey and Aarons, JJ",ing defendant crimes criminal contempt;aggravated family offense,Private,,
2017_05432.htm.txt," Leventhal, J.P., Hall, Hinds-Radix and Maltese, JJ",,Private,,
2017_02474.htm.txt,"  McCarthy, J.P., Rose, Mulvey and Aarons, JJ",crime attempted burglary (two counts),Private,plea of guilty,
2017_03016.htm.txt," Dillon, J.P., Hinds-Radix, Maltese and Brathwaite Nelson, JJ",,Private,,ineffective assistance
2017_04050.htm.txt," Concur-Tom, J.P., Mazzarelli, Manzanet-Daniels and Webber, JJ",to term years;ing defendant criminal possession controlled substance;sentencing him;unanimously affirmed;as felony drug offender,Private,,
2017_01676.htm.txt," Eng, P.J., Leventhal, Cohen and Duffy, JJ",,Private,,
2017_02464.htm.txt," Mastro, J.P., Chambers, Miller and Maltese, JJ",,Private,,
2017_00204.htm.txt," Hall, J.P., Sgroi, Barros and Connolly, JJ",,Private,,insufficient
2017_04128.htm.txt," Dillon, J.P., Leventhal, Miller and Brathwaite Nelson, JJ",,Private,,insufficient
2017_05422.htm.txt," Balkin, J.P., Miller, Duffy, LaSalle and Brathwaite Nelson, JJ",,Private,,
2017_04615.htm.txt," Present-Whalen, P.J., Smith, Centra, Peradotto and Scudder, JJ",burglary;grand larceny,Private,plea of guilty,
2017_00539.htm.txt," Concur-Acosta, J.P., Mazzarelli, Feinman and Webber, JJ",,Private,,
2017_01033.htm.txt,"  McCarthy, J.P., Garry, Lynch and Aarons, JJ",crime menacing police officer,Private,plea of guilty,
2017_03653.htm.txt," Present-Centra, J.P., Peradotto, Lindley, Curran and Scudder, JJ",Court Claims found defendant 75% liable for accident,Private,nonjury trial,insufficient
2017_06075.htm.txt," DUFFY, JJ",,Private,,
2017_00441.htm.txt," Concur-Sweeny, J.P., Renwick, Andrias, Kahn and Gesmer, JJ",,Private,,
2017_02221.htm.txt," Present-Whalen, P.J., Centra, Peradotto, DeJoseph and Scudder, JJ",identity theft;criminal possession forged instrument,Public Defender,jury verdict,
2017_03643.htm.txt," Present-Smith, J.P., Carni, DeJoseph, NeMoyer and Troutman, JJ",criminal sale controlled substance,Conflict Defender,plea of guilty,
2017_06065.htm.txt," LASALLE, JJ",,Private,,
2017_02349.htm.txt," Present-Smith, J.P., Lindley, DeJoseph, NeMoyer and Troutman, JJ",,Private,,
2017_00529.htm.txt,"  McCarthy, J.P., Egan Jr., Devine, Clark and Aarons, JJ",,Private,,
2017_04605.htm.txt," Present-Whalen, P.J., Carni, NeMoyer, Curran and Troutman, JJ",unlawful imprisonment;criminal sexual act (two counts);assault;sexual abuse;rape,Private,jury verdict,
2017_01023.htm.txt,"  Garry, Lynch, Rose and Aarons, JJ",crime course sexual conduct against child,Private,plea of guilty,
2017_02231.htm.txt," Present-Whalen, P.J., Centra, Peradotto, DeJoseph and Scudder, JJ",,Private,,
2017_00451.htm.txt," Hall, J.P., Hinds-Radix, Maltese and Barros, JJ",,Private,,
2017_05277.htm.txt,"  Peters, P.J., Garry, Lynch, Devine and Mulvey, JJ",crime criminal possession weapon,Private,plea of guilty,
2017_06313.htm.txt," COHEN  VALERIE BRATHWAITE NELSON, JJ",,Private,,
2017_03535.htm.txt," Dillon, J.P., Roman, Cohen and Miller, JJ",imposing sentence,Private,jury verdict,
2017_01355.htm.txt," Leventhal, J.P., Cohen, Hinds-Radix and Connolly, JJ",,Private,,
2017_05079.htm.txt," Rivera, J.P., Hall, Barros and Brathwaite Nelson, JJ",,Private,,
2017_04573.htm.txt," Concur-Sweeny, J.P., Renwick, Andrias, Kapnick and Kahn, JJ",,Private,,
2017_05898.htm.txt,"  McCarthy, J.P., Egan Jr., Lynch and Mulvey, JJ",,Private,,
2017_02147.htm.txt," Concur-Tom, J.P., Friedman, Mazzarelli, Kapnick and Kahn, JJ",,Legal Aid Society,,
2017_05101.htm.txt," Balkin, J.P., Cohen, Hinds-Radix and Maltese, JJ",imposing sentence,Private,plea of guilty,
2017_00727.htm.txt," Concur-Sweeny, J.P., Moskowitz, Kapnick and Kahn, JJ",,Private,,
2017_05069.htm.txt," Dillon, J.P., Cohen, Duffy and Connolly, JJ",,Private,,
2017_01345.htm.txt," Leventhal, J.P., Roman, Sgroi and Connolly, JJ",,Private,,
2017_04563.htm.txt," Concur-Friedman, J.P., Gische, Kapnick, Kahn and Gesmer, JJ",,Private,,
2017_06303.htm.txt," MALTESE, JJ",,Private,,
2017_03525.htm.txt," Rivera, J.P., Balkin, Chambers and Cohen, JJ",,Private,,
2017_05111.htm.txt," Mastro, J.P., Dillon, Roman and Brathwaite Nelson, JJ",,Private,,insufficient
2017_00737.htm.txt," Concur-Sweeny, J.P., Acosta, Moskowitz, Kapnick and Kahn, JJ",,Private,,
2017_02157.htm.txt," Concur-Sweeny, J.P., Richter, Moskowitz, Feinman and Gische, JJ",,Private,,
2017_05888.htm.txt,"  McCarthy, J.P., Egan Jr., Lynch and Clark, JJ",,Private,,
2017_00993.htm.txt," Chambers, J.P., Hall, Miller and Connolly, JJ",,Private,,
2017_03360.htm.txt," Present-Smith, J.P., Carni, DeJoseph, NeMoyer and Troutman, JJ",promoting prison contraband (Penal Law § 205.25 [2]),Public Defender,jury verdict,
2017_01500.htm.txt," Concur-Renwick, J.P., Mazzarelli, Moskowitz, Kapnick and Webber, JJ",,Private,,
2017_04326.htm.txt,"  McCarthy, J.P., Egan Jr., Lynch and Devine, JJ",crime robbery (two counts),Private,plea of guilty,
2017_02712.htm.txt,,,Private,,
2017_03218.htm.txt," Balkin, J.P., Austin, LaSalle and Brathwaite Nelson, JJ",,Private,,
2017_01478.htm.txt," Concur-Sweeny, J.P., Andrias, Manzanet-Daniels, Gische and Webber, JJ",,Private,,
2017_05754.htm.txt," Mastro, J.P., Leventhal, Miller and Brathwaite Nelson, JJ",imposing sentence,Private,plea of guilty,
2017_00172.htm.txt," Leventhal, J.P., Cohen, Miller and Connolly, JJ",,Private,,
2017_01510.htm.txt," Concur-Andrias, J.P., Feinman, Gische and Gesmer, JJ",,Legal Aid Society,,
2017_04336.htm.txt,"  Garry, J.P., Rose, Clark and Aarons, JJ",ed burglary;other crimes;was sentenced;claimant filed an inmate grievance asserting that [*2]he should not be classified as violent felony offender;282 AD2d 375 [2001];to an aggregate prison term 25 years;which was denied;2014;as violent felony offender;lv denied 96 NY2d 925 [2001]).[FN1] As relevant here;his motion to vacate judgment conviction was denied (People v Washington,Private,,
2017_00983.htm.txt," Eng, P.J., Balkin, Leventhal and LaSalle, JJ",,Private,,
2017_03370.htm.txt," Present-Centra, J.P., Peradotto, Lindley, Curran and Scudder, JJ",,Private,,
2017_05744.htm.txt," Dillon, J.P., Hinds-Radix, LaSalle and Connolly, JJ",,Private,,
2017_01468.htm.txt," Concur-Sweeny, J.P., Andrias, Manzanet-Daniels, Gische and Webber, JJ",risk pursuant to Sex Offender Registration Act,Legal Aid Society,,
2017_00162.htm.txt,"  Eng, P.J., Rivera, Dillon, Balkin and Cohen, JJ","(3) pay costs Florida bar's prosecution matter;for Consent Judgment;"" wherein he agreed to: (1) receive public reprimand for his misconduct; (2) cease offering legal services identifying his law practice as ""Federal Criminal Defense Center"" ""Federal Legal Center""",Private,,misconduct
2017_02702.htm.txt,"  Egan Jr., J.P., Lynch, Clark and Mulvey, JJ",,Private,,
2017_03208.htm.txt," Rivera, J.P., Leventhal, Hall and Duffy, JJ",,Private,,
2017_02980.htm.txt,"  Eng, P.J., Mastro, Rivera, Dillon and Balkin, JJ",before Honorable William D,Private,plea of guilty,
2017_01373.htm.txt,"  Eng, P.J., Rivera, Dillon, Balkin and Sgroi, JJ",ion;ceased to be an attorney pursuant to Judiciary Law § 90 (4) (a);respondent was automatically disbarred,Private,,
2017_00679.htm.txt," Chambers, J.P., Austin, Hinds-Radix and Barros, JJ",,Private,,
2017_04555.htm.txt," Concur-Tom, J.P., Sweeny, Andrias, Moskowitz and Manzanet-Daniels, JJ",,Private,,insufficient
2017_06335.htm.txt,"      Decided on August 23, 2017   PRESENT: SMITH, J.P., PERADOTTO, CARNI, AND DEJOSEPH, JJ",,Private,,
2017_02019.htm.txt," Mastro, J.P., Leventhal, Barros and Brathwaite Nelson, JJ",,Private,,
2017_03513.htm.txt,"  Eng, P.J., Rivera, Dillon, Balkin and Connolly, JJ",ions,Private,,
2017_05127.htm.txt,"  Peters, P.J., Garry, Devine and Mulvey, JJ",ing defendant crimes criminal mischief;criminal possession weapon,Private,,
2017_00701.htm.txt,"  McCarthy, J.P., Lynch, Devine, Clark and Mulvey, JJ",,Private,,
